GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US06037109500,06037109500,"Census Tract 1095, Los Angeles County, California",3253,306,2058,539,158,178,73,111,79,74,0,132,878,382,7,12,0,132,7,12
1400000US06037109601,06037109601,"Census Tract 1096.01, Los Angeles County, California",3539,419,1554,461,56,53,35,49,430,179,22,36,1237,408,205,121,114,87,91,91
1400000US06037109602,06037109602,"Census Tract 1096.02, Los Angeles County, California",4284,390,1632,329,202,124,172,220,660,349,0,132,1350,370,268,259,217,233,51,89
1400000US06037109700,06037109700,"Census Tract 1097, Los Angeles County, California",4501,381,2904,406,81,69,20,31,730,226,14,24,724,321,28,39,0,132,28,39
1400000US06037109800,06037109800,"Census Tract 1098, Los Angeles County, California",5860,439,2364,374,187,160,141,161,935,366,0,132,1790,400,443,233,309,203,134,127
1400000US06037111100,06037111100,"Census Tract 1111, Los Angeles County, California",5429,471,3143,358,61,61,0,132,1006,249,0,132,981,457,238,168,10,18,228,167
1400000US06037111201,06037111201,"Census Tract 1112.01, Los Angeles County, California",2474,304,1831,503,0,132,0,132,539,331,14,23,70,81,20,32,0,132,20,32
1400000US06037111202,06037111202,"Census Tract 1112.02, Los Angeles County, California",5206,500,3201,401,365,277,0,132,607,162,0,132,817,508,216,111,64,55,152,103
1400000US06037111203,06037111203,"Census Tract 1112.03, Los Angeles County, California",6494,431,4534,522,319,319,0,132,1323,188,0,132,215,198,103,88,0,132,103,88
1400000US06037111204,06037111204,"Census Tract 1112.04, Los Angeles County, California",6155,429,4103,457,578,293,0,132,1163,321,0,132,246,162,65,64,27,37,38,49
1400000US06037111301,06037111301,"Census Tract 1113.01, Los Angeles County, California",7579,555,3928,648,649,417,59,64,1456,281,0,132,684,309,803,478,22,37,781,481
1400000US06037111302,06037111302,"Census Tract 1113.02, Los Angeles County, California",5594,340,3261,420,345,248,34,51,1362,266,0,132,341,183,251,197,180,181,71,60
1400000US06037111400,06037111400,"Census Tract 1114, Los Angeles County, California",8085,848,4227,544,542,562,0,132,1907,706,0,132,1239,578,170,125,138,121,32,37
1400000US06037113100,06037113100,"Census Tract 1131, Los Angeles County, California",6852,608,5163,659,263,246,0,132,943,256,0,132,267,189,216,132,167,120,49,52
1400000US06037113202,06037113202,"Census Tract 1132.02, Los Angeles County, California",4965,257,3938,406,280,280,0,132,338,218,0,132,237,192,172,146,114,133,58,60
1400000US06037113211,06037113211,"Census Tract 1132.11, Los Angeles County, California",4388,869,3441,835,32,31,0,132,515,269,0,132,340,187,60,70,25,31,35,59
1400000US06037113212,06037113212,"Census Tract 1132.12, Los Angeles County, California",3596,353,1855,449,377,247,9,15,726,315,0,132,488,288,141,95,0,132,141,95
1400000US06037113213,06037113213,"Census Tract 1132.13, Los Angeles County, California",4538,326,2810,383,344,250,0,132,852,242,0,132,438,208,94,77,59,71,35,35
1400000US06037113231,06037113231,"Census Tract 1132.31, Los Angeles County, California",2140,218,1865,281,10,17,7,12,226,225,0,132,0,132,32,38,0,132,32,38
1400000US06037113232,06037113232,"Census Tract 1132.32, Los Angeles County, California",4224,518,3198,536,84,85,0,132,362,143,19,32,482,232,79,74,15,22,64,73
1400000US06037113233,06037113233,"Census Tract 1132.33, Los Angeles County, California",6473,628,2970,634,304,178,0,132,677,188,0,132,2415,706,107,130,0,132,107,130
1400000US06037113234,06037113234,"Census Tract 1132.34, Los Angeles County, California",4474,359,1428,323,203,163,0,132,880,292,0,132,1932,349,31,50,0,132,31,50
1400000US06037113301,06037113301,"Census Tract 1133.01, Los Angeles County, California",2220,212,1864,278,135,114,0,132,165,98,0,132,27,40,29,27,20,24,9,14
1400000US06037113303,06037113303,"Census Tract 1133.03, Los Angeles County, California",4350,240,2866,465,99,74,50,63,467,170,0,132,778,323,90,63,17,23,73,58
1400000US06037113321,06037113321,"Census Tract 1133.21, Los Angeles County, California",6136,552,2942,471,147,92,16,27,2164,643,78,120,484,284,305,198,109,96,196,159
1400000US06037113322,06037113322,"Census Tract 1133.22, Los Angeles County, California",3949,318,2387,346,157,121,0,132,940,166,0,132,305,232,160,108,71,90,89,60
1400000US06037113401,06037113401,"Census Tract 1134.01, Los Angeles County, California",5473,701,2272,457,217,127,8,14,1421,548,50,78,1458,478,47,59,16,20,31,56
1400000US06037113421,06037113421,"Census Tract 1134.21, Los Angeles County, California",6139,586,3219,770,386,201,0,132,680,321,0,132,1733,544,121,107,0,132,121,107
1400000US06037113422,06037113422,"Census Tract 1134.22, Los Angeles County, California",6433,671,2711,439,308,181,49,79,1228,237,43,72,1906,628,188,115,27,44,161,105
1400000US06037115101,06037115101,"Census Tract 1151.01, Los Angeles County, California",5385,290,4275,356,219,151,31,36,482,180,0,132,179,133,199,105,100,68,99,75
1400000US06037115102,06037115102,"Census Tract 1151.02, Los Angeles County, California",3098,354,1757,282,329,252,0,132,781,281,0,132,201,160,30,34,0,132,30,34
1400000US06037115201,06037115201,"Census Tract 1152.01, Los Angeles County, California",6293,637,3760,488,396,263,0,132,1264,398,170,255,503,440,200,196,116,188,84,71
1400000US06037115202,06037115202,"Census Tract 1152.02, Los Angeles County, California",5065,506,2694,503,379,226,64,47,942,323,0,132,782,338,204,132,64,83,140,80
1400000US06037115301,06037115301,"Census Tract 1153.01, Los Angeles County, California",4227,471,2241,269,203,97,0,132,767,226,0,132,683,372,333,192,159,134,174,159
1400000US06037115302,06037115302,"Census Tract 1153.02, Los Angeles County, California",4627,447,1240,381,276,227,0,132,356,134,0,132,2755,548,0,132,0,132,0,132
1400000US06037115401,06037115401,"Census Tract 1154.01, Los Angeles County, California",5398,542,2831,465,369,266,0,132,527,274,0,132,1545,456,126,92,82,89,44,30
1400000US06037115402,06037115402,"Census Tract 1154.02, Los Angeles County, California",6274,640,3004,516,338,247,0,132,906,280,0,132,1781,652,245,164,163,142,82,77
1400000US06037117100,06037117100,"Census Tract 1171, Los Angeles County, California",7536,693,2432,688,350,218,9,15,1902,432,0,132,2380,723,463,266,374,247,89,64
1400000US06037117200,06037117200,"Census Tract 1172, Los Angeles County, California",6940,596,2601,757,334,160,56,49,1290,278,0,132,2204,573,455,233,407,226,48,61
1400000US06037117301,06037117301,"Census Tract 1173.01, Los Angeles County, California",4025,338,2375,396,44,60,2,10,669,501,0,132,600,283,335,211,305,212,30,28
1400000US06037117302,06037117302,"Census Tract 1173.02, Los Angeles County, California",4706,311,2983,356,425,346,14,21,388,133,0,132,856,333,40,43,0,132,40,43
1400000US06037117303,06037117303,"Census Tract 1173.03, Los Angeles County, California",3251,351,1549,295,111,113,0,132,534,84,19,30,791,226,247,199,209,195,38,62
1400000US06037117404,06037117404,"Census Tract 1174.04, Los Angeles County, California",4647,491,2497,538,301,324,0,132,739,218,0,132,954,461,156,115,97,98,59,63
1400000US06037117405,06037117405,"Census Tract 1174.05, Los Angeles County, California",3331,423,615,261,54,67,13,20,0,132,56,84,1887,432,706,406,703,405,3,11
1400000US06037117406,06037117406,"Census Tract 1174.06, Los Angeles County, California",6551,684,1259,433,87,77,47,86,154,138,0,132,3870,585,1134,427,780,342,354,409
1400000US06037117510,06037117510,"Census Tract 1175.10, Los Angeles County, California",4221,512,1149,529,88,94,0,132,256,118,0,132,2112,527,616,282,548,279,68,78
1400000US06037117520,06037117520,"Census Tract 1175.20, Los Angeles County, California",3706,416,924,394,83,85,0,132,131,121,0,132,2039,472,529,261,529,261,0,132
1400000US06037117530,06037117530,"Census Tract 1175.30, Los Angeles County, California",5785,585,1694,525,234,204,0,132,558,222,0,132,2879,696,420,222,394,225,26,29
1400000US06037119000,06037119000,"Census Tract 1190, Los Angeles County, California",6702,493,3954,773,8,13,6,14,541,123,0,132,2173,588,20,22,20,22,0,132
1400000US06037119100,06037119100,"Census Tract 1191, Los Angeles County, California",4802,637,2366,721,34,53,0,132,199,187,0,132,2074,659,129,93,88,86,41,39
1400000US06037119200,06037119200,"Census Tract 1192, Los Angeles County, California",4027,748,2224,522,0,132,0,132,356,262,56,88,1277,694,114,66,98,61,16,28
1400000US06037119310,06037119310,"Census Tract 1193.10, Los Angeles County, California",3831,498,1200,461,111,101,0,132,662,151,0,132,1718,546,140,96,70,73,70,74
1400000US06037119320,06037119320,"Census Tract 1193.20, Los Angeles County, California",3796,446,911,305,109,91,0,132,413,164,0,132,2073,470,290,199,290,199,0,132
1400000US06037119330,06037119330,"Census Tract 1193.30, Los Angeles County, California",5621,419,1208,349,300,267,0,132,981,343,213,211,2644,538,275,163,224,147,51,78
1400000US06037119340,06037119340,"Census Tract 1193.40, Los Angeles County, California",7212,700,1941,624,224,129,28,45,649,234,0,132,3921,853,449,318,449,318,0,132
1400000US06037119400,06037119400,"Census Tract 1194, Los Angeles County, California",7341,490,4077,736,71,92,38,45,562,346,0,132,2373,707,220,173,220,173,0,132
1400000US06037119700,06037119700,"Census Tract 1197, Los Angeles County, California",4960,529,1990,496,40,54,1,12,1459,299,30,37,986,276,454,386,136,146,318,362
1400000US06037119800,06037119800,"Census Tract 1198, Los Angeles County, California",5403,485,2541,568,62,55,83,140,777,258,0,132,1768,617,172,126,84,76,88,85
1400000US06037119900,06037119900,"Census Tract 1199, Los Angeles County, California",6965,564,2247,694,74,86,135,127,1589,379,0,132,2625,491,295,183,197,172,98,84
1400000US06037120010,06037120010,"Census Tract 1200.10, Los Angeles County, California",3197,460,1038,429,57,75,0,132,266,186,0,132,1643,487,193,129,167,128,26,28
1400000US06037120020,06037120020,"Census Tract 1200.20, Los Angeles County, California",4767,475,1460,543,119,95,0,132,520,170,0,132,2457,537,211,154,191,146,20,62
1400000US06037120030,06037120030,"Census Tract 1200.30, Los Angeles County, California",3236,366,717,344,0,132,0,132,211,235,0,132,2308,431,0,132,0,132,0,132
1400000US06037120101,06037120101,"Census Tract 1201.01, Los Angeles County, California",7938,788,1251,463,296,190,38,55,952,300,0,132,5161,951,240,208,205,207,35,36
1400000US06037120102,06037120102,"Census Tract 1201.02, Los Angeles County, California",11486,1012,2393,642,387,228,121,164,931,193,0,132,6884,1228,770,495,708,488,62,61
1400000US06037120300,06037120300,"Census Tract 1203, Los Angeles County, California",5466,613,1990,472,192,178,0,132,947,349,0,132,1953,653,384,242,369,241,15,21
1400000US06037120400,06037120400,"Census Tract 1204, Los Angeles County, California",6036,620,2201,476,629,430,18,30,1066,349,0,132,1913,561,209,159,148,142,61,60
1400000US06037121010,06037121010,"Census Tract 1210.10, Los Angeles County, California",5095,392,2396,557,124,155,0,132,752,197,0,132,1595,460,228,158,228,158,0,132
1400000US06037121020,06037121020,"Census Tract 1210.20, Los Angeles County, California",4181,635,2203,708,186,188,23,36,81,115,0,132,1560,495,128,147,114,144,14,21
1400000US06037121100,06037121100,"Census Tract 1211, Los Angeles County, California",4681,345,2501,476,55,60,11,17,292,110,0,132,1793,522,29,56,0,132,29,56
1400000US06037121210,06037121210,"Census Tract 1212.10, Los Angeles County, California",5746,518,1758,583,93,98,0,132,427,255,0,132,3385,777,83,89,63,70,20,34
1400000US06037121220,06037121220,"Census Tract 1212.20, Los Angeles County, California",3915,392,1654,615,42,59,0,132,449,328,0,132,1679,619,91,71,69,65,22,25
1400000US06037121600,06037121600,"Census Tract 1216, Los Angeles County, California",2971,374,1522,386,69,73,0,132,702,103,0,132,501,160,177,123,148,113,29,35
1400000US06037121800,06037121800,"Census Tract 1218, Los Angeles County, California",7808,689,2318,518,521,237,109,103,1016,660,0,132,3589,688,255,137,208,122,47,62
1400000US06037121900,06037121900,"Census Tract 1219, Los Angeles County, California",4298,444,1540,534,47,59,37,35,393,254,0,132,2252,511,29,29,0,132,29,29
1400000US06037122000,06037122000,"Census Tract 1220, Los Angeles County, California",5494,534,3082,508,118,104,41,69,934,229,0,132,1139,535,180,169,86,116,94,117
1400000US06037122110,06037122110,"Census Tract 1221.10, Los Angeles County, California",4868,481,1925,525,61,74,72,115,411,355,0,132,2341,568,58,54,11,16,47,56
1400000US06037122120,06037122120,"Census Tract 1221.20, Los Angeles County, California",4823,480,2349,602,55,71,32,33,214,104,14,20,2001,513,158,229,158,229,0,132
1400000US06037122200,06037122200,"Census Tract 1222, Los Angeles County, California",5086,661,2505,746,67,79,13,24,430,253,0,132,2071,529,0,132,0,132,0,132
1400000US06037122410,06037122410,"Census Tract 1224.10, Los Angeles County, California",4346,485,1520,546,318,174,33,43,62,61,0,132,2401,550,12,20,0,132,12,20
1400000US06037122420,06037122420,"Census Tract 1224.20, Los Angeles County, California",4629,422,1571,492,269,220,25,40,351,171,0,132,2413,499,0,132,0,132,0,132
1400000US06037123010,06037123010,"Census Tract 1230.10, Los Angeles County, California",4603,636,2287,770,0,132,0,132,46,52,0,132,2270,602,0,132,0,132,0,132
1400000US06037123020,06037123020,"Census Tract 1230.20, Los Angeles County, California",3143,472,1373,430,0,132,41,68,66,79,0,132,1663,534,0,132,0,132,0,132
1400000US06037123103,06037123103,"Census Tract 1231.03, Los Angeles County, California",3862,322,2183,406,80,59,5,9,278,178,0,132,1271,303,45,40,0,132,45,40
1400000US06037123104,06037123104,"Census Tract 1231.04, Los Angeles County, California",4825,391,2804,551,146,96,8,14,92,60,0,132,1687,411,88,84,70,83,18,20
1400000US06037123203,06037123203,"Census Tract 1232.03, Los Angeles County, California",3828,363,1584,440,27,32,0,132,312,114,0,132,1836,591,69,72,0,132,69,72
1400000US06037123204,06037123204,"Census Tract 1232.04, Los Angeles County, California",3144,273,1442,454,111,112,0,132,81,82,0,132,1443,406,67,57,48,52,19,23
1400000US06037123205,06037123205,"Census Tract 1232.05, Los Angeles County, California",2549,293,1392,360,13,24,17,26,0,132,0,132,1127,367,0,132,0,132,0,132
1400000US06037123206,06037123206,"Census Tract 1232.06, Los Angeles County, California",2525,306,933,299,48,45,72,105,29,37,59,92,1361,367,23,28,10,16,13,22
1400000US06037123301,06037123301,"Census Tract 1233.01, Los Angeles County, California",5311,441,2016,450,377,284,0,132,1091,183,0,132,1827,347,0,132,0,132,0,132
1400000US06037123303,06037123303,"Census Tract 1233.03, Los Angeles County, California",3156,504,1378,339,50,73,0,132,186,110,0,132,1498,515,44,43,25,30,19,29
1400000US06037123304,06037123304,"Census Tract 1233.04, Los Angeles County, California",4383,643,2914,567,88,65,26,32,136,87,88,138,1084,424,47,71,0,132,47,71
1400000US06037123410,06037123410,"Census Tract 1234.10, Los Angeles County, California",3982,569,2055,396,142,129,0,132,318,188,10,20,1428,617,29,32,0,132,29,32
1400000US06037123420,06037123420,"Census Tract 1234.20, Los Angeles County, California",4223,501,1907,516,87,68,14,28,308,176,0,132,1887,608,20,22,20,22,0,132
1400000US06037123510,06037123510,"Census Tract 1235.10, Los Angeles County, California",4723,487,2639,535,152,154,0,132,256,138,5,14,1485,458,186,186,162,182,24,34
1400000US06037123520,06037123520,"Census Tract 1235.20, Los Angeles County, California",2793,363,1557,437,20,38,0,132,121,96,0,132,1085,408,10,18,0,132,10,18
1400000US06037123601,06037123601,"Census Tract 1236.01, Los Angeles County, California",5766,493,3771,468,269,244,0,132,378,235,0,132,1240,492,108,83,62,62,46,60
1400000US06037123602,06037123602,"Census Tract 1236.02, Los Angeles County, California",3649,518,1863,440,132,107,16,23,358,275,0,132,1094,500,186,189,0,132,186,189
1400000US06037123700,06037123700,"Census Tract 1237, Los Angeles County, California",4466,295,3157,425,291,171,14,23,343,146,58,87,406,228,197,166,69,95,128,126
1400000US06037123800,06037123800,"Census Tract 1238, Los Angeles County, California",5578,451,4408,542,150,140,21,33,271,148,0,132,679,390,49,33,15,24,34,28
1400000US06037123900,06037123900,"Census Tract 1239, Los Angeles County, California",6891,666,4210,588,715,533,0,132,415,193,0,132,1322,544,229,180,65,86,164,159
1400000US06037124000,06037124000,"Census Tract 1240, Los Angeles County, California",4649,438,4152,456,41,44,0,132,111,69,0,132,241,146,104,75,0,132,104,75
1400000US06037124101,06037124101,"Census Tract 1241.01, Los Angeles County, California",7793,716,4234,770,248,159,11,19,491,239,0,132,2718,775,91,70,47,56,44,40
1400000US06037124102,06037124102,"Census Tract 1241.02, Los Angeles County, California",3851,564,1895,500,22,74,7,14,344,233,0,132,1507,674,76,61,0,132,76,61
